meannh,cum.prob
9583.30201249111,0.768
9595.05031144369,0.769
9617.23551199069,0.77
9633.36519244422,0.771
9648.52592969331,0.772
9678.87213138697,0.773
9691.97848481065,0.774
9708.90195131382,0.775
9719.90379190094,0.776
9755.66287761087,0.777
9765.06169645655,0.778
9787.47829988543,0.779
9796.88727851802,0.78
9815.12882063564,0.781
9841.23328921823,0.782
9853.80739674683,0.783
9878.46136104702,0.784
9898.98588161606,0.785
9920.38322280569,0.786
9948.36897464019,0.787
9960.40142140602,0.788
9987.49928703585,0.789
9998.99546360614,0.79
10026.5320284757,0.791
10040.4675773902,0.792
10062.8951666382,0.793
10090.8690759379,0.794
10116.1981438817,0.795
10122.0823960172,0.796
10143.9710408452,0.797
10166.0746884468,0.798
10186.0113015324,0.799
10210.7402105133,0.8
10243.3362154368,0.801
10262.321445135,0.802
10267.8144781161,0.803
10305.5894343465,0.804
10322.9612563354,0.805
10351.6159380287,0.806
10366.2445581877,0.807
10391.4732683597,0.808
10421.8498162321,0.809
10442.0007000378,0.81
10449.621020408,0.811
10484.3826231603,0.812
10511.7546581334,0.813
10516.5567411277,0.814
10547.9034899473,0.815
10565.6635956834,0.816
10597.038886228,0.817
10631.2297584687,0.818
10642.1951019906,0.819
10676.7037659602,0.82
10700.1615069376,0.821
10723.0325953244,0.822
10745.1082583823,0.823
10777.123331192,0.824
10784.2991848844,0.825
10828.1031870414,0.826
10842.960218971,0.827
10866.0356149572,0.828
10888.6641890043,0.829
10922.9544693859,0.83
10955.3307425801,0.831
10965.2163358146,0.832
11008.6544052248,0.833
11037.8339730249,0.834
11058.4211502099,0.835
11084.9479408416,0.836
11108.5734755541,0.837
11125.4511117004,0.838
11170.1152844731,0.839
11192.4229238997,0.84
11223.6140095527,0.841
11245.7709987575,0.842
11275.2218057654,0.843
11306.6867591265,0.844
11342.9175521626,0.845
11352.5934655116,0.846
11401.1614845575,0.847
11409.772748042,0.848
11457.319305611,0.849
11475.2135342035,0.85
11520.0760788637,0.851
11556.7160610468,0.852
11575.3286419507,0.853
11588.4214835939,0.854
11635.7202828252,0.855
11681.8788038402,0.856
11699.7075201717,0.857
11725.992761539,0.858
11759.0262463759,0.859
11794.5558263813,0.86
11825.9705914071,0.861
11848.1990854504,0.862
11892.6812978248,0.863
11921.5989460979,0.864
11961.4023742651,0.865
11996.8905437688,0.866
12032.3058017654,0.867
12077.107634856,0.868
12104.2453493833,0.869
12146.288005843,0.87
12189.4553410025,0.871
12219.3471264993,0.872
12260.948226523,0.873
12294.5896093071,0.874
12308.8996920556,0.875
12341.7486042743,0.876
12391.4561359232,0.877
12419.6742736719,0.878
12476.6047992095,0.879
12510.8663813661,0.88
12546.4889448837,0.881
12594.38991165,0.882
12634.788436801,0.883
12683.3911462452,0.884
12702.3338016524,0.885
12764.0739068123,0.886
12785.8668505953,0.887
12824.3429147007,0.888
12867.1818779062,0.889
12937.5934841257,0.89
12947.4635683596,0.891
13032.6722718153,0.892
13062.7177590419,0.893
13080.4514007845,0.894
13158.7639457988,0.895
13212.2452989679,0.896
13231.437717525,0.897
13270.1495134736,0.898
13315.8610647283,0.899
13381.6557593179,0.9
13441.4496065152,0.901
13460.5222421749,0.902
13526.9089083433,0.903
13571.2670271445,0.904
13618.5951672637,0.905
13691.1218155948,0.906
13758.7508335435,0.907
13788.2130975159,0.908
13829.4684252738,0.909
13879.2376093914,0.91
13987.5014870821,0.911
14039.4457662431,0.912
14060.8614773252,0.913
14162.903100553,0.914
14184.3681308977,0.915
14271.9215148881,0.916
14326.2604161656,0.917
14387.9843379851,0.918
14439.5201395166,0.919
14533.2687472775,0.92
14565.3726677012,0.921
14651.4866416591,0.922
14717.2625820144,0.923
14774.4859377131,0.924
14804.0313541232,0.925
14938.4650047969,0.926
14976.9859221397,0.927
15083.4532049572,0.928
15135.1885939584,0.929
15221.1936242383,0.93
15268.0446991791,0.931
15369.9410421815,0.932
15418.345314247,0.933
15474.1142355504,0.934
15571.8171771086,0.935
15709.7598579927,0.936
15757.1832130304,0.937
15886.9181253227,0.938
15917.811586007,0.939
16019.1011654555,0.94
16159.5436531451,0.941
16165.6581239777,0.942
16330.363010761,0.943
16375.2488262312,0.944
16507.0553260535,0.945
16616.35228693,0.946
16717.0052915279,0.947
16863.8238915419,0.948
16959.5580993981,0.949
17040.0410980495,0.95
17104.5788525492,0.951
17285.2156755429,0.952
17414.9445514659,0.953
17492.1496655254,0.954
17633.7327775246,0.955
17809.695016626,0.956
17852.0900545792,0.957
17981.7028723195,0.958
18215.9555362122,0.959
18406.8130651311,0.96
18435.9336381799,0.961
18638.3758182148,0.962
18883.6270263882,0.963
18993.0869820164,0.964
19198.8084258739,0.965
19369.8156175767,0.966
19556.313709823,0.967
19643.8160246292,0.968
19821.7642746076,0.969
20179.371546845,0.97
20283.0139274471,0.971
20551.3644926496,0.972
20712.3792382354,0.973
21150.9539384433,0.974
21160.2144857893,0.975
21538.6163731949,0.976
21707.5400407827,0.977
22270.8720063422,0.978
22360.6598396553,0.979
22885.7181264838,0.98
23003.9132315564,0.981
23740.9985267379,0.982
24001.8071153913,0.983
24599.6426027093,0.984
24846.9884520114,0.985
25307.1394466129,0.986
26080.3526321485,0.987
26361.0754191991,0.988
27039.2635182436,0.989
27657.7739858394,0.99
29340.2260950175,0.991
30115.4931953887,0.992
30522.0866700359,0.993
32470.7974564782,0.994
34448.6073110752,0.995
36775.1009967771,0.996
40450.4625737295,0.997
41344.1110760921,0.998
48364.2754453426,0.999
58270.316300944,1
